date,region,district,candidate,party,voteshare,candidatevotes,totalvotes
11/8/2016,MA,PV,independent,independent,3.5325066787092000,,
11/8/2016,MA,PV,democrat,democrat,79.72685303575220,,
11/8/2016,MA,PV,republican,republican,15.340661777107900,,
11/8/2016,MD,1,Beers,libertarian,4.250953,,
11/8/2016,MD,1,Werner,democrat,28.659221,,
11/8/2016,MD,1,Harris,republican,67.089826,,
11/8/2016,MD,2,Ruppersberger,democrat,62.217697,,
11/8/2016,MD,2,Kasprzak,libertarian,4.573826,,
11/8/2016,MD,2,McDonough,republican,33.208477,,
11/8/2016,MD,3,Eze,green,2.789629,,
11/8/2016,MD,3,Plaster,republican,33.922553,,
11/8/2016,MD,3,Sarbanes,democrat,63.287817,,
11/8/2016,MD,4,Krause,libertarian,1.794333,,
11/8/2016,MD,4,McDermott,republican,21.451398,,
11/8/2016,MD,4,Clark,green,2.562797,,
11/8/2016,MD,4,Brown,democrat,74.191473,,
11/8/2016,MD,5,Hoyer,democrat,67.497319,,
11/8/2016,MD,5,Arness,republican,29.425441,,
11/8/2016,MD,5,Summers,libertarian,3.077239,,
11/8/2016,MD,6,Hoeber,republican,40.137349,,
11/8/2016,MD,6,Gluck,green,1.756524,,
11/8/2016,MD,6,Howser,libertarian,2.077729,,
11/8/2016,MD,6,Delaney,democrat,56.028399,,
11/8/2016,MD,7,Cummings,democrat,75.080554,,
11/8/2016,MD,7,Hoenig,green,3.053985,,
11/8/2016,MD,7,Vaughn,republican,21.865461,,
11/8/2016,MD,8,Cox,republican,34.26436,,
11/8/2016,MD,8,Wunder,libertarian,2.001968,,
11/8/2016,MD,8,Wallace,green,3.078957,,
11/8/2016,MD,8,Raskin,democrat,60.654715,,
11/8/2016,MD,PV,libertarian,libertarian,2.2378046637577500,,
11/8/2016,MD,PV,democrat,democrat,60.52859867156710,,
11/8/2016,MD,PV,republican,republican,35.5909048030379,,
11/8/2016,ME,1,Holbrook,republican,41.969575,,
11/8/2016,ME,1,Pingree,democrat,58.030425,,
11/8/2016,ME,2,Cain,democrat,45.198731,,
11/8/2016,ME,2,Poliquin,republican,54.801269,,
11/8/2016,ME,PV,republican,republican,48.03917352306360,,
11/8/2016,ME,PV,democrat,democrat,51.96082647693640,,
11/8/2016,MI,1,Bostow,libertarian,3.715536,,
11/8/2016,MI,1,Johnson,democrat,40.06262,,
11/8/2016,MI,1,Bergman,republican,54.896731,,
11/8/2016,MI,1,Boal,green,1.325114,,
11/8/2016,MI,2,Murphy,democrat,32.533966,,
11/8/2016,MI,2,Brady,green,1.577613,,
11/8/2016,MI,2,Haas,libertarian,2.403112,,
11/8/2016,MI,2,Huizenga,republican,62.629454,,
11/8/2016,MI,2,Graese,u.s. taxpayers,0.855855,,
11/8/2016,MI,3,Amash,republican,59.452631,,
11/8/2016,MI,3,Gerrard,u.s. taxpayers,3.043535,,
11/8/2016,MI,3,Smith,democrat,37.503834,,
11/8/2016,MI,4,Moolenaar,republican,61.621974,,
11/8/2016,MI,4,Salvi,green,1.251936,,
11/8/2016,MI,4,Zimmer,u.s. taxpayers,1.771966,,
11/8/2016,MI,4,Wirth,democrat,32.074958,,
11/8/2016,MI,4,Butkovich,natural law,0.582104,,
11/8/2016,MI,4,Schwartz,libertarian,2.697062,,
11/8/2016,MI,5,Mikkelson,green,1.535903,,
11/8/2016,MI,5,Hardwick,republican,35.109665,,
11/8/2016,MI,5,Kildee,democrat,61.160196,,
11/8/2016,MI,5,Sluka,libertarian,2.194237,,
11/8/2016,MI,6,Clements,democrat,36.414183,,
11/8/2016,MI,6,Upton,republican,58.654514,,
11/8/2016,MI,6,Wenke,libertarian,4.931302,,
11/8/2016,MI,7,Walberg,republican,55.052911,,
11/8/2016,MI,7,Driskell,democrat,40.026045,,
11/8/2016,MI,7,Proctor,libertarian,4.921044,,
11/8/2016,MI,8,Bishop,republican,56.034586,,
11/8/2016,MI,8,Wood,libertarian,2.621209,,
11/8/2016,MI,8,Green,green,1.547546,,
11/8/2016,MI,8,Shkreli,democrat,39.183526,,
11/8/2016,MI,8,Burgess,natural law,0.613132,,
11/8/2016,MI,9,McDermott,green,1.918353,,
11/8/2016,MI,9,Orlando,libertarian,2.773693,,
11/8/2016,MI,9,Levin,democrat,57.910521,,
11/8/2016,MI,9,Morse,republican,37.397433,,
11/8/2016,MI,10,Accavitti,democrat,32.292519,,
11/8/2016,MI,10,Nofs,green,1.503594,,
11/8/2016,MI,10,Mitchell,republican,63.091708,,
11/8/2016,MI,10,Gioia,libertarian,3.112179,,
11/8/2016,MI,11,Kumar,democrat,40.175447,,
11/8/2016,MI,11,Osment,libertarian,2.515231,,
11/8/2016,MI,11,Trott,republican,52.932372,,
11/8/2016,MI,11,Ivolio,none,4.37695,,
11/8/2016,MI,12,Calewarts,green,1.332294,,
11/8/2016,MI,12,Dingell,democrat,64.340351,,
11/8/2016,MI,12,Jones,republican,29.252643,,
11/8/2016,MI,12,Bagwell,libertarian,2.279541,,
11/8/2016,MI,12,Walkowicz,working class,2.79517,,
11/8/2016,MI,13,Hayden,libertarian,3.742509,,
11/8/2016,MI,13,Gorman,republican,15.726061,,
11/8/2016,MI,13,Conyers,democrat,77.104288,,
11/8/2016,MI,13,Johnson,working class,3.427142,,
11/8/2016,MI,14,Klausner,republican,18.684199,,
11/8/2016,MI,14,Lawrence,democrat,78.506563,,
11/8/2016,MI,14,Creswell,libertarian,1.573443,,
11/8/2016,MI,14,Squier,green,1.235795,,
11/8/2016,MI,PV,libertarian,libertarian,2.8079796248862100,,
11/8/2016,MI,PV,democrat,democrat,46.97229337354920,,
11/8/2016,MI,PV,republican,republican,48.0303999575233,,
11/8/2016,MN,1,Hagedorn,republican,49.620525,,
11/8/2016,MN,1,Walz,democrat,50.379475,,
11/8/2016,MN,2,Lewis,republican,46.99923,,
11/8/2016,MN,2,Overby,independence,7.799435,,
11/8/2016,MN,2,Craig,democrat,45.201335,,
11/8/2016,MN,3,Paulsen,republican,56.861486,,
11/8/2016,MN,3,Bonoff,democrat,43.138514,,
11/8/2016,MN,4,Ryan,republican,34.434853,,
11/8/2016,MN,4,McCollum,democrat,57.840186,,
11/8/2016,MN,4,Sindt,legal marijuana now,7.72496,,
11/8/2016,MN,5,Schuller,legal marijuana now,8.511633,,
11/8/2016,MN,5,Drake,republican,22.320243,,
11/8/2016,MN,5,Ellison,democrat,69.168124,,
11/8/2016,MN,6,Snyder,democrat,34.322465,,
11/8/2016,MN,6,Emmer,republican,65.677535,,
11/8/2016,MN,7,Hughes,republican,47.484539,,
11/8/2016,MN,7,Peterson,democrat,52.515461,,
11/8/2016,MN,8,Nolan,democrat,50.282016,,
11/8/2016,MN,8,Mills,republican,49.717984,,
11/8/2016,MN,PV,republican,republican,46.73214709005790,,
11/8/2016,MN,PV,democrat,democrat,50.229322704085700,,
11/8/2016,MN,PV,legal marijuana now,legal marijuana now,2.027682588946360,,
11/8/2016,MO,1,Bailey,republican,19.971085,,
11/8/2016,MO,1,Cunningham,libertarian,4.559206,,
11/8/2016,MO,1,Clay,democrat,75.469709,,
11/8/2016,MO,2,Wagner,republican,58.542546,,
11/8/2016,MO,2,Higgins,libertarian,2.844934,,
11/8/2016,MO,2,Arnold,green,0.942424,,
11/8/2016,MO,2,Otto,democrat,37.670096,,
11/8/2016,MO,3,Hogan,libertarian,3.247693,,
11/8/2016,MO,3,Miller,democrat,27.934992,,
11/8/2016,MO,3,Luetkemeyer,republican,67.838555,,
11/8/2016,MO,3,Simmons,constitution,0.97876,,
11/8/2016,MO,4,Christensen,democrat,27.844832,,
11/8/2016,MO,4,Hartzler,republican,67.828097,,
11/8/2016,MO,4,Bliss,libertarian,4.327071,,
11/8/2016,MO,5,Welborn,libertarian,3.001511,,
11/8/2016,MO,5,Turk,republican,38.169118,,
11/8/2016,MO,5,Cleaver,democrat,58.829371,,
11/8/2016,MO,6,Graves,republican,68.024563,,
11/8/2016,MO,6,Blackwell,democrat,28.447341,,
11/8/2016,MO,6,Diel,green,1.210179,,
11/8/2016,MO,6,Monchil,libertarian,2.317917,,
11/8/2016,MO,7,Brixey,libertarian,5.065844,,
11/8/2016,MO,7,Long,republican,67.540261,,
11/8/2016,MO,7,Williams,democrat,27.393894,,
11/8/2016,MO,8,Shell,libertarian,2.936501,,
11/8/2016,MO,8,Smith,republican,74.397402,,
11/8/2016,MO,8,Cowell,democrat,22.666097,,
11/8/2016,MO,PV,republican,republican,58.19953942873310,,
11/8/2016,MO,PV,libertarian,libertarian,3.5087196184232900,,
11/8/2016,MO,PV,democrat,democrat,37.86480527900630,,
11/8/2016,MS,1,Wilson,libertarian,2.057432,,
11/8/2016,MS,1,Toole,reform,1.278198,,
11/8/2016,MS,1,Owens,democrat,27.942934,,
11/8/2016,MS,1,Kelly,republican,68.721436,,
11/8/2016,MS,2,Bouie,republican,29.146693,,
11/8/2016,MS,2,Ray,independent,2.413598,,
11/8/2016,MS,2,McLeod,reform,1.333794,,
11/8/2016,MS,2,Thompson,democrat,67.105915,,
11/8/2016,MS,3,Harper,republican,66.201078,,
11/8/2016,MS,3,Gerrard,veterans party of america,2.748029,,
11/8/2016,MS,3,Sheets,reform,0.681951,,
11/8/2016,MS,3,Quinn,democrat,30.368942,,
11/8/2016,MS,4,Gladney,democrat,27.801592,,
11/8/2016,MS,4,O'Hara,reform,1.888234,,
11/8/2016,MS,4,McCluskey,libertarian,5.268331,,
11/8/2016,MS,4,Palazzo,republican,65.041843,,
11/8/2016,MS,PV,democrat,democrat,38.05347834214260,,
11/8/2016,MS,PV,republican,republican,57.58483869630790,,
11/8/2016,MT,0,Breckenridge,libertarian,3.259746,,
11/8/2016,MT,0,Juneau,democrat,40.548726,,
11/8/2016,MT,0,Zinke,republican,56.191528,,
11/8/2016,MT,PV,libertarian,libertarian,3.2597458603354300,,
11/8/2016,MT,PV,democrat,democrat,40.548725855648800,,
11/8/2016,MT,PV,republican,republican,56.191528284015700,,
11/8/2016,NC,1,Butterfield,democrat,68.623235,,
11/8/2016,NC,1,Summerell,libertarian,2.415462,,
11/8/2016,NC,1,Dew,republican,28.961303,,
11/8/2016,NC,2,McNeil,democrat,43.29142,,
11/8/2016,NC,2,Holding,republican,56.70858,,
11/8/2016,NC,3,Jones,republican,67.201213,,
11/8/2016,NC,3,Reeves,democrat,32.798787,,
11/8/2016,NC,4,Price,democrat,68.217834,,
11/8/2016,NC,4,Googe,republican,31.782166,,
11/8/2016,NC,5,Foxx,republican,58.401685,,
11/8/2016,NC,5,Brannon,democrat,41.598315,,
11/8/2016,NC,6,Walker,republican,59.229104,,
11/8/2016,NC,6,Glidewell,democrat,40.770896,,
11/8/2016,NC,7,Casteen,democrat,39.086182,,
11/8/2016,NC,7,Rouzer,republican,60.913818,,
11/8/2016,NC,8,Hudson,republican,58.772926,,
11/8/2016,NC,8,Mills,democrat,41.227074,,
11/8/2016,NC,9,Cano,democrat,41.817722,,
11/8/2016,NC,9,Pittenger,republican,58.182278,,
11/8/2016,NC,10,Millard,democrat,36.860961,,
11/8/2016,NC,10,McHenry,republican,63.139039,,
11/8/2016,NC,11,Meadows,republican,64.088977,,
11/8/2016,NC,11,Bryson,democrat,35.911023,,
11/8/2016,NC,12,Adams,democrat,67.024048,,
11/8/2016,NC,12,Threatt,republican,32.975952,,
11/8/2016,NC,13,Budd,republican,56.103372,,
11/8/2016,NC,13,Davis,democrat,43.896628,,
11/8/2016,NC,PV,democrat,democrat,46.59520648008530,,
11/8/2016,NC,PV,republican,republican,53.220579594290100,,
11/8/2016,ND,0,Eyes,democrat,23.788271,,
11/8/2016,ND,0,Seaman,libertarian,6.963316,,
11/8/2016,ND,0,Cramer,republican,69.248413,,
11/8/2016,ND,PV,democrat,democrat,23.788271157346400,,
11/8/2016,ND,PV,libertarian,libertarian,6.963315921097420,,
11/8/2016,ND,PV,republican,republican,69.24841292155620,,
11/8/2016,NE,1,Wik,democrat,30.547362,,
11/8/2016,NE,1,Fortenberry,republican,69.452638,,
11/8/2016,NE,2,Bacon,republican,48.928923,,
11/8/2016,NE,2,Laird,libertarian,3.343646,,
11/8/2016,NE,2,Ashford,democrat,47.72743,,
11/8/2016,NE,3,Smith,republican,100,,
11/8/2016,NE,PV,democrat,democrat,28.04497466591230,,
11/8/2016,NE,PV,republican,republican,70.73208789926240,,
11/8/2016,NH,1,O'Connor,independent,9.501548,,
11/8/2016,NH,1,Shea-Porter,democrat,44.335999,,
11/8/2016,NH,1,Kelly,independent,1.661506,,
11/8/2016,NH,1,Lombardo,libertarian,1.506406,,
11/8/2016,NH,1,Guinta,republican,42.99454,,
11/8/2016,NH,2,Lawrence,republican,45.343333,,
11/8/2016,NH,2,Babiarz,independent,4.875069,,
11/8/2016,NH,2,Kuster,democrat,49.781598,,
11/8/2016,NH,PV,independent,independent,8.086259017327800,,
11/8/2016,NH,PV,democrat,democrat,47.00060348344050,,
11/8/2016,NH,PV,republican,republican,44.1438358078017,,
11/8/2016,NJ,1,Norcross,democrat,59.982715,,
11/8/2016,NJ,1,Patterson,republican,36.791468,,
11/8/2016,NJ,1,Tomaszewski,socialist,1.791648,,
11/8/2016,NJ,1,Berman,americanindependents,0.645229,,
11/8/2016,NJ,1,Sihr,libertarian,0.78894,,
11/8/2016,NJ,2,Lobiondo,republican,59.21456,,
11/8/2016,NJ,2,Cole,democrat,37.219564,,
11/8/2016,NJ,2,Beechwood,people's independent progressive,0.465757,,
11/8/2016,NJ,2,Franco,for political revolution,0.413707,,
11/8/2016,NJ,2,Ordille,libertarian,1.266979,,
11/8/2016,NJ,2,Keenan,make government work,0.890881,,
11/8/2016,NJ,2,Fenichel,representing the 99%,0.528552,,
11/8/2016,NJ,3,Lavergne,democrat,38.872767,,
11/8/2016,NJ,3,Berlinski,constitution,1.810035,,
11/8/2016,NJ,3,Macarthur,republican,59.317198,,
11/8/2016,NJ,4,Phillipson,democrat,33.524907,,
11/8/2016,NJ,4,Smith,republican,63.72173,,
11/8/2016,NJ,4,Schroeder,economic growth,1.75542,,
11/8/2016,NJ,4,Marcus,libertarian,0.997944,,
11/8/2016,NJ,5,Garrett,republican,46.695153,,
11/8/2016,NJ,5,Gottheimer,democrat,51.106452,,
11/8/2016,NJ,5,Belusic,libertarian,2.198394,,
11/8/2016,NJ,6,Shamy,libertarian,0.652912,,
11/8/2016,NJ,6,Malliah,green,0.725796,,
11/8/2016,NJ,6,Pallone,democrat,63.732989,,
11/8/2016,NJ,6,Sonnek-Schmelz,republican,34.888303,,
11/8/2016,NJ,7,Lance,republican,54.083548,,
11/8/2016,NJ,7,Jacob,democrat,43.123663,,
11/8/2016,NJ,7,Haussmann,conservative,1.237941,,
11/8/2016,NJ,7,O'Neill,libertarian,1.554847,,
11/8/2016,NJ,8,Sires,democrat,77.039151,,
11/8/2016,NJ,8,Khan,republican,18.490014,,
11/8/2016,NJ,8,Delaney,libertarian,1.965818,,
11/8/2016,NJ,8,Olivera,wake up america,2.505017,,
11/8/2016,NJ,9,Castillo,republican,28.029257,,
11/8/2016,NJ,9,Pascrell,democrat,69.731009,,
11/8/2016,NJ,9,Boss,nsa did 911,0.813318,,
11/8/2016,NJ,9,Rivera,libertarian,1.426415,,
11/8/2016,NJ,10,Pinckney,republican,11.873179,,
11/8/2016,NJ,10,Payne,democrat,85.673629,,
11/8/2016,NJ,10,Miller,women of power,1.669427,,
11/8/2016,NJ,10,Fraser,new beginning's,0.783764,,
11/8/2016,NJ,11,Depasquale,financial independence,2.106319,,
11/8/2016,NJ,11,Hetrick,libertarian,1.037338,,
11/8/2016,NJ,11,Wenzel,democrat,38.855256,,
11/8/2016,NJ,11,Frelinghuysen,republican,58.001087,,
11/8/2016,NJ,12,Welzer,green,0.739691,,
11/8/2016,NJ,12,Uccio,republican,32.015286,,
11/8/2016,NJ,12,Fitzpatrick,libertarian,0.859913,,
11/8/2016,NJ,12,Bollentin,we the people,0.454208,,
11/8/2016,NJ,12,Coleman,democrat,62.858153,,
11/8/2016,NJ,12,Forchion,legalize marijuana party,2.111324,,
11/8/2016,NJ,12,Shapiro,teddy roosevelt progressive,0.961425,,
11/8/2016,NJ,PV,democrat,democrat,52.59764427739810,,
11/8/2016,NJ,PV,republican,republican,44.51321293409690,,
11/8/2016,NM,1,Priem,republican,34.852698,,
11/8/2016,NM,1,Grisham,democrat,65.147302,,
11/8/2016,NM,2,Soules,democrat,37.260379,,
11/8/2016,NM,2,Pearce,republican,62.739621,,
11/8/2016,NM,3,Romero,republican,37.582955,,
11/8/2016,NM,3,Luján,democrat,62.417045,,
11/8/2016,NM,PV,republican,republican,43.98709836216890,,
11/8/2016,NM,PV,democrat,democrat,56.01290163783110,,
11/8/2016,NV,1,Titus,democrat,61.871921,,
11/8/2016,NV,1,Bakari,independent american,1.987768,,
11/8/2016,NV,1,D'Silva,none,7.378207,,
11/8/2016,NV,1,Perry,republican,28.762105,,
11/8/2016,NV,2,Knight,none,1.993068,,
11/8/2016,NV,2,Everhart,independent american,2.774338,,
11/8/2016,NV,2,Evans,democrat,36.932239,,
11/8/2016,NV,2,Amodei,republican,58.300355,,
11/8/2016,NV,3,Goossen,none,3.07625,,
11/8/2016,NV,3,Tarkanian,republican,45.962381,,
11/8/2016,NV,3,Markowitz,independent american,3.730991,,
11/8/2016,NV,3,Rosen,democrat,47.230378,,
11/8/2016,NV,4,Hardy,republican,44.509979,,
11/8/2016,NV,4,Little,independent american,3.132265,,
11/8/2016,NV,4,Brown,libertarian,3.839065,,
11/8/2016,NV,4,Kihuen,democrat,48.518691,,
11/8/2016,NV,PV,democrat,democrat,47.11306568307560,,
11/8/2016,NV,PV,independent american,independent american,3.0010282828788600,,
11/8/2016,NV,PV,none,none,2.7545741898215800,,
11/8/2016,NV,PV,republican,republican,46.18501488645770,,
11/8/2016,NY,1,Zeldin,conservative,7.20465,,
11/8/2016,NY,1,Throne-Holst,women's equality,0.770901,,
11/8/2016,NY,1,Throne-Holst,working families,1.898529,,
11/8/2016,NY,1,Zeldin,republican,48.925341,,
11/8/2016,NY,1,Zeldin,reform,0.260364,,
11/8/2016,NY,1,Throne-Holst,democrat,39.111796,,
11/8/2016,NY,1,Zeldin,independence,1.828419,,
11/8/2016,NY,2,Gregory,democrat,34.970798,,
11/8/2016,NY,2,King,reform,0.726635,,
11/8/2016,NY,2,King,republican,53.880743,,
11/8/2016,NY,2,Gregory,independence,1.098672,,
11/8/2016,NY,2,Gregory,working families,1.373596,,
11/8/2016,NY,2,Gregory,women's equality,0.491718,,
11/8/2016,NY,2,King,conservative,7.457838,,
11/8/2016,NY,3,Suozzi,democrat,53.004051,,
11/8/2016,NY,3,Martins,reform,0.598619,,
11/8/2016,NY,3,Martins,conservative,5.06358,,
11/8/2016,NY,3,Martins,republican,41.333749,,
11/8/2016,NY,4,Rice,women's equality,1.458156,,
11/8/2016,NY,4,Gurfein,republican,35.557644,,
11/8/2016,NY,4,Gurfein,reform,0.33721,,
11/8/2016,NY,4,Gurfein,conservative,4.51862,,
11/8/2016,NY,4,Rice,democrat,58.12837,,
11/8/2016,NY,5,O'Reilly,republican,11.463156,,
11/8/2016,NY,5,Francois,green,1.534782,,
11/8/2016,NY,5,O'Reilly,conservative,1.506542,,
11/8/2016,NY,5,Meeks,women's equality,0.839915,,
11/8/2016,NY,5,Meeks,democrat,84.655605,,
11/8/2016,NY,6,Maio,conservative,2.576012,,
11/8/2016,NY,6,Maio,republican,23.128626,,
11/8/2016,NY,6,Meng,democrat,69.466726,,
11/8/2016,NY,6,Meng,women's equality,2.664786,,
11/8/2016,NY,6,Maio,blue lives matter,1.04203,,
11/8/2016,NY,6,Bhatti,haris bhatti party,1.12182,,
11/8/2016,NY,7,Romaguera,republican,7.879277,,
11/8/2016,NY,7,Romaguera,conservative,1.337911,,
11/8/2016,NY,7,Velázquez,democrat,87.446209,,
11/8/2016,NY,7,Velázquez,women's equality,3.336603,,
11/8/2016,NY,8,Jeffries,democrat,88.36458,,
11/8/2016,NY,8,Jeffries,working families,4.939216,,
11/8/2016,NY,8,Cavanagh,conservative,6.696203,,
11/8/2016,NY,9,Bellone,conservative,7.583544,,
11/8/2016,NY,9,Clarke,working families,6.602809,,
11/8/2016,NY,9,Clarke,democrat,85.813647,,
11/8/2016,NY,10,Nadler,working families,4.252563,,
11/8/2016,NY,10,Rosenthal,independence,0.850025,,
11/8/2016,NY,10,Rosenthal,republican,18.793557,,
11/8/2016,NY,10,Nadler,democrat,73.150495,,
11/8/2016,NY,10,Nadler,women's equality,0.724126,,
11/8/2016,NY,10,Rosenthal,conservative,1.886869,,
11/8/2016,NY,10,Rosenthal,stop iran deal,0.342366,,
11/8/2016,NY,11,Donovan,independence,2.428295,,
11/8/2016,NY,11,Donovan,reform,0.804836,,
11/8/2016,NY,11,Donovan,conservative,5.525276,,
11/8/2016,NY,11,Bardel,green,1.682917,,
11/8/2016,NY,11,Reichard,democrat,36.733349,,
11/8/2016,NY,11,Donovan,republican,52.825327,,
11/8/2016,NY,12,Maloney,democrat,78.348357,,
11/8/2016,NY,12,Ardini,republican,16.815997,,
11/8/2016,NY,12,Maloney,working families,4.835646,,
11/8/2016,NY,13,Espaillat,democrat,88.769022,,
11/8/2016,NY,13,Evans,republican,5.624914,,
11/8/2016,NY,13,Rivera,green,3.533726,,
11/8/2016,NY,13,Evans,independence,1.268166,,
11/8/2016,NY,13,Fenstermaker,transparent government,0.804171,,
11/8/2016,NY,14,Crowley,democrat,77.676667,,
11/8/2016,NY,14,Crowley,women's equality,1.068309,,
11/8/2016,NY,14,Crowley,working families,4.107628,,
11/8/2016,NY,14,Spotorno,republican,15.096109,,
11/8/2016,NY,14,Spotorno,conservative,2.051288,,
11/8/2016,NY,15,Serrano,democrat,95.266242,,
11/8/2016,NY,15,Ramirez,conservative,1.209745,,
11/8/2016,NY,15,Vega,republican,3.524014,,
11/8/2016,NY,16,Engel,working families,3.842441,,
11/8/2016,NY,16,Lawrence,people's choice,5.334217,,
11/8/2016,NY,16,Engel,women's equality,1.140372,,
11/8/2016,NY,16,Engel,democrat,89.682969,,
11/8/2016,NY,17,Lowey,working families,7.321121,,
11/8/2016,NY,17,Lowey,democrat,90.345872,,
11/8/2016,NY,17,Lowey,women's equality,2.333007,,
11/8/2016,NY,18,Maloney,independence,3.553524,,
11/8/2016,NY,18,Maloney,democrat,48.365468,,
11/8/2016,NY,18,Oliva,republican,38.128326,,
11/8/2016,NY,18,Maloney,working families,3.009652,,
11/8/2016,NY,18,Maloney,women's equality,0.680097,,
11/8/2016,NY,18,Oliva,conservative,5.822344,,
11/8/2016,NY,18,Oliva,reform,0.440588,,
11/8/2016,NY,19,Faso,independence,2.611623,,
11/8/2016,NY,19,Faso,conservative,6.946437,,
11/8/2016,NY,19,Faso,reform,0.287903,,
11/8/2016,NY,19,Teachout,democrat,40.975292,,
11/8/2016,NY,19,Teachout,working families,4.966899,,
11/8/2016,NY,19,Faso,republican,44.211845,,
11/8/2016,NY,20,Tonko,working families,3.485159,,
11/8/2016,NY,20,Tonko,democrat,60.05501,,
11/8/2016,NY,20,Vitollo,conservative,5.068221,,
11/8/2016,NY,20,Vitollo,republican,26.557963,,
11/8/2016,NY,20,Tonko,independence,3.385401,,
11/8/2016,NY,20,Vitollo,reform,0.480624,,
11/8/2016,NY,20,Tonko,women's equality,0.967622,,
11/8/2016,NY,21,Derrick,working families,2.27377,,
11/8/2016,NY,21,Stefanik,conservative,5.697636,,
11/8/2016,NY,21,Stefanik,reform,0.353763,,
11/8/2016,NY,21,Stefanik,republican,55.999105,,
11/8/2016,NY,21,Funiciello,green,4.569558,,
11/8/2016,NY,21,Stefanik,independence,3.229003,,
11/8/2016,NY,21,Derrick,democrat,27.877167,,
11/8/2016,NY,22,Tenney,conservative,5.804604,,
11/8/2016,NY,22,Tenney,republican,40.699772,,
11/8/2016,NY,22,Babinec,reform,8.836061,,
11/8/2016,NY,22,Myers,working families,4.143015,,
11/8/2016,NY,22,Babinec,upstate jobs,3.608073,,
11/8/2016,NY,22,Myers,democrat,36.908474,,
11/8/2016,NY,23,Plumb,democrat,38.121259,,
11/8/2016,NY,23,Reed,reform,0.313267,,
11/8/2016,NY,23,Reed,conservative,5.871961,,
11/8/2016,NY,23,Reed,independence,2.428174,,
11/8/2016,NY,23,Reed,republican,48.979738,,
11/8/2016,NY,23,Plumb,working families,4.285602,,
11/8/2016,NY,24,Katko,reform,0.36481,,
11/8/2016,NY,24,Katko,republican,49.810968,,
11/8/2016,NY,24,Deacon,democrat,36.630097,,
11/8/2016,NY,24,Katko,independence,3.621923,,
11/8/2016,NY,24,Katko,conservative,6.75909,,
11/8/2016,NY,24,Deacon,working families,2.813112,,
11/8/2016,NY,25,Slaughter,working families,3.131143,,
11/8/2016,NY,25,Assini,conservative,6.413698,,
11/8/2016,NY,25,Assini,reform,0.328931,,
11/8/2016,NY,25,Slaughter,democrat,51.799754,,
11/8/2016,NY,25,Assini,independence,2.105651,,
11/8/2016,NY,25,Assini,republican,34.963145,,
11/8/2016,NY,25,Slaughter,women's equality,1.257678,,
11/8/2016,NY,26,Schratz,conservative,5.697588,,
11/8/2016,NY,26,Schratz,republican,19.721755,,
11/8/2016,NY,26,Higgins,working families,5.590544,,
11/8/2016,NY,26,Higgins,women's equality,1.326446,,
11/8/2016,NY,26,Higgins,democrat,67.663667,,
11/8/2016,NY,27,Collins,republican,53.392128,,
11/8/2016,NY,27,Collins,reform,0.331288,,
11/8/2016,NY,27,Collins,conservative,10.432074,,
11/8/2016,NY,27,Kastenbaum,democrat,32.803901,,
11/8/2016,NY,27,Collins,independence,3.040609,,
