date,region,state_po,class,special,runoff,offyear,candidate,party,writein,voteshare,candidatevotes,totalvotes,version
11/5/2024,Utah,UT,1,FALSE,FALSE,FALSE,Bowen,independent,FALSE,0.05737716679569446,83972,1463509,JJCooley
11/5/2024,Utah,UT,1,FALSE,FALSE,FALSE,Curtis,republican,FALSE,0.6250046976137489,914700,1463509,JJCooley
11/5/2024,Virginia,VA,1,FALSE,FALSE,FALSE,Kaine,democratic,FALSE,0.544699973232131,2415429,4434421,JJCooley
11/5/2024,Virginia,VA,1,FALSE,FALSE,FALSE,Cao,republican,FALSE,0.4553000267678689,2018992,4434421,JJCooley
11/5/2024,Vermont,VT,1,FALSE,FALSE,FALSE,Sanders,democratic,FALSE,0.6315956096714962,229429,363253,JJCooley
11/5/2024,Vermont,VT,1,FALSE,FALSE,FALSE,Malloy,republican,FALSE,0.3207461466250795,116512,363253,JJCooley
11/5/2024,Washington,WA,1,FALSE,FALSE,FALSE,Cantwell,democratic,FALSE,0.5925083724292197,2252577,3801764,JJCooley
11/5/2024,Washington,WA,1,FALSE,FALSE,FALSE,Garcia,republican,FALSE,0.4074916275707803,1549187,3801764,JJCooley
11/5/2024,Wisconsin,WI,1,FALSE,FALSE,FALSE,Baldwin,democratic,FALSE,0.49375929611767266,1672777,3387839,JJCooley
11/5/2024,Wisconsin,WI,1,FALSE,FALSE,FALSE,Hovde,republican,FALSE,0.48526391012087644,1643996,3387839,JJCooley
11/5/2024,West Virginia,WV,1,FALSE,FALSE,FALSE,Elliott,democratic,FALSE,0.27758117538805566,207548,747702,JJCooley
11/5/2024,West Virginia,WV,1,FALSE,FALSE,FALSE,Justice,republican,FALSE,0.6875453054826656,514079,747702,JJCooley
11/5/2024,Wyoming,WY,1,FALSE,FALSE,FALSE,Morrow,democratic,FALSE,0.24124211657997743,63727,264162,JJCooley
11/5/2024,Wyoming,WY,1,FALSE,FALSE,FALSE,Barrasso,republican,FALSE,0.7511224173045328,198418,264162,JJCooley
11/5/2024,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Democratic,democrat,FALSE,0.490662057,55934581,113998179,JJCooley
11/5/2024,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Republican,republican,FALSE,0.4772204651,54402264,113998179,JJCooley
